,USD,JPY,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,SEK,SIT,SKK,CHF,ISK,NOK,TRL,AUD,CAD,HKD,KRW,NZD,SGD,ZAR,BGN,TRY,HRK,RUB,CNY,IDR,MYR,PHP,THB,RON,BRL,MXN,INR,ILS,date
4101,1.4115,114.57,,24.529,7.458,,0.8778,266.33,3.4528,0.709,,4.0095,,8.9922,,,1.2915,,7.884,,1.3807,1.3778,11.002,1569.93,1.8749,1.7791,9.7056,1.9558,2.1955,7.3918,39.9665,9.2594,12303.36,4.2656,61.084,42.712,4.082,2.3414,16.8688,63.059,5.014,2011-03-25
4102,1.4115,114.57,,24.529,7.458,,0.8778,266.33,3.4528,0.709,,4.0095,,8.9922,,,1.2915,,7.884,,1.3807,1.3778,11.002,1569.93,1.8749,1.7791,9.7056,1.9558,2.1955,7.3918,39.9665,9.2594,12303.36,4.2656,61.084,42.712,4.082,2.3414,16.8688,63.059,5.014,2011-03-26
4103,1.4115,114.57,,24.529,7.458,,0.8778,266.33,3.4528,0.709,,4.0095,,8.9922,,,1.2915,,7.884,,1.3807,1.3778,11.002,1569.93,1.8749,1.7791,9.7056,1.9558,2.1955,7.3918,39.9665,9.2594,12303.36,4.2656,61.084,42.712,4.082,2.3414,16.8688,63.059,5.014,2011-03-27
4104,1.4032,114.59,,24.543,7.4574,,0.87825,267.3,3.4528,0.709,,4.0007,,8.9729,,,1.2908,,7.8745,,1.3678,1.3733,10.9433,1563.17,1.8707,1.7721,9.6642,1.9558,2.1869,7.388,39.842,9.2089,12231.91,4.2482,61.002,42.531,4.111,2.3282,16.8284,62.919,4.9726,2011-03-28
4105,1.4066,115.6,,24.511,7.4574,,0.88145,267.78,3.4528,0.7092,,3.9955,,8.985,,,1.2957,,7.904,,1.3759,1.3737,10.9664,1565.34,1.8731,1.7763,9.6678,1.9558,2.1982,7.3876,39.966,9.228,12257.24,4.2599,61.22,42.662,4.1225,2.337,16.8405,62.991,4.9508,2011-03-29
4106,1.409,117.01,,24.528,7.4573,,0.8789,267.1,3.4528,0.7093,,3.988,,8.9185,,,1.2993,,7.8675,,1.3668,1.3674,10.9696,1551.03,1.8544,1.7782,9.6264,1.9558,2.192,7.3775,40.2462,9.2381,12308.75,4.2629,61.119,42.72,4.1035,2.3128,16.7932,63.056,4.9448,2011-03-30
4107,1.4207,117.61,,24.543,7.4567,,0.8837,265.72,3.4528,0.7095,,4.0106,,8.9329,,,1.3005,,7.833,,1.3736,1.3785,11.0559,1554.51,1.8598,1.7902,9.6507,1.9558,2.1947,7.3778,40.285,9.3036,12366.75,4.2983,61.559,42.976,4.1221,2.3058,16.9276,63.345,4.9439,2011-03-31
4108,1.4141,118.56,,24.512,7.4564,,0.8815,266.26,3.4528,0.7092,,4.0398,,8.9382,,,1.3059,,7.8055,,1.3649,1.3686,11.002,1544.27,1.8518,1.7842,9.5544,1.9558,2.1766,7.3758,40.15,9.2592,12304.27,4.2784,61.348,42.819,4.142,2.3019,16.7967,62.98,4.916,2011-04-01
4109,1.4141,118.56,,24.512,7.4564,,0.8815,266.26,3.4528,0.7092,,4.0398,,8.9382,,,1.3059,,7.8055,,1.3649,1.3686,11.002,1544.27,1.8518,1.7842,9.5544,1.9558,2.1766,7.3758,40.15,9.2592,12304.27,4.2784,61.348,42.819,4.142,2.3019,16.7967,62.98,4.916,2011-04-02
4110,1.4141,118.56,,24.512,7.4564,,0.8815,266.26,3.4528,0.7092,,4.0398,,8.9382,,,1.3059,,7.8055,,1.3649,1.3686,11.002,1544.27,1.8518,1.7842,9.5544,1.9558,2.1766,7.3758,40.15,9.2592,12304.27,4.2784,61.348,42.819,4.142,2.3019,16.7967,62.98,4.916,2011-04-03
4111,1.424,119.56,,24.466,7.4567,,0.88095,265.4,3.4528,0.7092,,4.0325,,8.988,,,1.313,,7.8205,,1.3722,1.3719,11.0742,1549.81,1.8524,1.7945,9.5451,1.9558,2.1848,7.3723,40.2445,9.3094,12343.23,4.3083,61.723,43.033,4.1308,2.2995,16.8495,63.493,4.9329,2011-04-04
4112,1.4166,119.4,,24.443,7.4573,,0.87285,264.44,3.4528,0.7088,,4.014,,8.9895,,,1.3091,,7.791,,1.373,1.3676,11.0155,1542.63,1.8412,1.7863,9.5215,1.9558,2.1721,7.371,40.165,9.2654,12261.98,4.2866,61.459,42.795,4.1166,2.2835,16.815,62.922,4.9125,2011-04-05
4113,1.43,121.82,,24.426,7.4569,,0.8775,263.24,3.4528,0.709,,3.9858,,9.0124,,,1.3097,,7.785,,1.3766,1.3714,11.1215,1552.65,1.8455,1.8021,9.5624,1.9558,2.1762,7.372,40.33,9.3579,12371.78,4.3258,61.641,43.115,4.1005,2.294,16.8597,63.163,4.9493,2011-04-06
4114,1.4283,121.7,,24.435,7.4571,,0.8759,264.28,3.4528,0.7093,,3.9755,,9.0455,,,1.3118,,7.8175,,1.3614,1.3695,11.1009,1557.45,1.8345,1.8002,9.5544,1.9558,2.162,7.372,40.384,9.3442,12387.16,4.3263,61.531,42.963,4.1125,2.2842,16.8443,63.138,4.9347,2011-04-07
4115,1.4401,122.8,,24.43,7.4572,,0.88095,264.09,3.4528,0.709,,3.956,,8.9895,,,1.3163,,7.802,,1.3687,1.3741,11.1889,1559.19,1.8446,1.8105,9.5811,1.9558,2.1646,7.3655,40.4165,9.4115,12454.48,4.3441,61.908,43.275,4.1118,2.2619,16.8978,63.472,4.9483,2011-04-08
4116,1.4401,122.8,,24.43,7.4572,,0.88095,264.09,3.4528,0.709,,3.956,,8.9895,,,1.3163,,7.802,,1.3687,1.3741,11.1889,1559.19,1.8446,1.8105,9.5811,1.9558,2.1646,7.3655,40.4165,9.4115,12454.48,4.3441,61.908,43.275,4.1118,2.2619,16.8978,63.472,4.9483,2011-04-09
4117,1.4401,122.8,,24.43,7.4572,,0.88095,264.09,3.4528,0.709,,3.956,,8.9895,,,1.3163,,7.802,,1.3687,1.3741,11.1889,1559.19,1.8446,1.8105,9.5811,1.9558,2.1646,7.3655,40.4165,9.4115,12454.48,4.3441,61.908,43.275,4.1118,2.2619,16.8978,63.472,4.9483,2011-04-10
4118,1.4434,122.26,,24.435,7.4574,,0.8836,265.25,3.4528,0.7091,,3.9775,,9.0125,,,1.3129,,7.8125,,1.37,1.3812,11.2155,1569.41,1.8446,1.8138,9.6108,1.9558,2.1855,7.3666,40.4985,9.4374,12489.76,4.3591,62.282,43.432,4.11,2.2711,16.9643,64.071,4.968,2011-04-11
4119,1.447,121.87,,24.448,7.4584,,0.88845,266.35,3.4528,0.7093,,3.9733,,9.0822,,,1.3017,,7.877,,1.3783,1.3864,11.2485,1580.16,1.8409,1.8184,9.6942,1.9558,2.1938,7.367,40.6625,9.4638,12520.26,4.3793,62.424,43.613,4.115,2.2859,17.0312,64.231,4.9841,2011-04-12
4120,1.4493,121.84,,24.39,7.4584,,0.8898,266.17,3.4528,0.7091,,3.9584,,9.03,,,1.2995,,7.862,,1.3814,1.3938,11.2693,1573.87,1.836,1.8197,9.7978,1.9558,2.1921,7.3671,40.7905,9.4687,12546.36,4.3812,62.654,43.696,4.111,2.2999,17.1016,64.501,4.9382,2011-04-13
4121,1.4401,119.85,,24.269,7.4586,,0.8825,267.48,3.4528,0.7092,,3.9526,,9.0293,,,1.2879,,7.858,,1.3717,1.3906,11.1999,1569.26,1.8238,1.8,9.8789,1.9558,2.1947,7.3628,40.7325,9.4075,12513.34,4.3577,62.41,43.461,4.1038,2.2913,16.9932,64.293,4.9366,2011-04-14
4122,1.445,120.37,,24.213,7.4581,,0.8838,267.18,3.4528,0.7092,,3.9467,,8.966,,,1.2897,,7.808,,1.373,1.3934,11.2342,1573.42,1.8152,1.798,9.94,1.9558,2.1932,7.3555,40.65,9.4389,12520.27,4.3687,62.493,43.538,4.0958,2.2798,16.9542,64.061,4.9416,2011-04-15
4123,1.445,120.37,,24.213,7.4581,,0.8838,267.18,3.4528,0.7092,,3.9467,,8.966,,,1.2897,,7.808,,1.373,1.3934,11.2342,1573.42,1.8152,1.798,9.94,1.9558,2.1932,7.3555,40.65,9.4389,12520.27,4.3687,62.493,43.538,4.0958,2.2798,16.9542,64.061,4.9416,2011-04-16
4124,1.445,120.37,,24.213,7.4581,,0.8838,267.18,3.4528,0.7092,,3.9467,,8.966,,,1.2897,,7.808,,1.373,1.3934,11.2342,1573.42,1.8152,1.798,9.94,1.9558,2.1932,7.3555,40.65,9.4389,12520.27,4.3687,62.493,43.538,4.0958,2.2798,16.9542,64.061,4.9416,2011-04-17
4125,1.4275,118.25,,24.188,7.4583,,0.8775,267.34,3.4528,0.7092,,3.9683,,8.9352,,,1.2821,,7.788,,1.3575,1.3771,11.1026,1559.03,1.813,1.7827,9.8048,1.9558,2.1788,7.3593,40.395,9.3199,12383.47,4.316,61.758,42.968,4.09,2.2632,16.716,63.452,4.9054,2011-04-18
4126,1.4302,118.23,,24.125,7.4576,,0.878,266.88,3.4528,0.7093,,3.9785,,8.921,,,1.2842,,7.7635,,1.3622,1.3694,11.124,1557.28,1.8154,1.7835,9.7827,1.9558,2.1936,7.358,40.4869,9.3399,12422.61,4.3271,61.973,42.992,4.0885,2.2647,16.7398,63.622,4.9137,2011-04-19
4127,1.4515,120.13,,24.174,7.4576,,0.8867,264.05,3.4528,0.7093,,3.9723,,8.9011,,,1.2944,,7.7895,,1.3611,1.3808,11.2843,1567.35,1.8206,1.7988,9.8519,1.9558,2.2056,7.3578,40.8375,9.4716,12554.66,4.3734,62.68,43.472,4.0873,2.27,16.8795,64.345,4.9544,2011-04-20
4128,1.4584,119.52,,24.18,7.4573,,0.8813,263.8,3.4528,0.7093,,3.9493,,8.8885,,,1.2851,,7.7842,,1.3562,1.3826,11.3313,1578.34,1.82,1.8019,9.8383,1.9558,2.2102,7.3588,40.7395,9.4708,12584.5,4.3861,62.912,43.621,4.0868,2.2823,16.936,64.706,4.9644,2011-04-21
4129,1.4584,119.52,,24.18,7.4573,,0.8813,263.8,3.4528,0.7093,,3.9493,,8.8885,,,1.2851,,7.7842,,1.3562,1.3826,11.3313,1578.34,1.82,1.8019,9.8383,1.9558,2.2102,7.3588,40.7395,9.4708,12584.5,4.3861,62.912,43.621,4.0868,2.2823,16.936,64.706,4.9644,2011-04-22
4130,1.4584,119.52,,24.18,7.4573,,0.8813,263.8,3.4528,0.7093,,3.9493,,8.8885,,,1.2851,,7.7842,,1.3562,1.3826,11.3313,1578.34,1.82,1.8019,9.8383,1.9558,2.2102,7.3588,40.7395,9.4708,12584.5,4.3861,62.912,43.621,4.0868,2.2823,16.936,64.706,4.9644,2011-04-23
4131,1.4584,119.52,,24.18,7.4573,,0.8813,263.8,3.4528,0.7093,,3.9493,,8.8885,,,1.2851,,7.7842,,1.3562,1.3826,11.3313,1578.34,1.82,1.8019,9.8383,1.9558,2.2102,7.3588,40.7395,9.4708,12584.5,4.3861,62.912,43.621,4.0868,2.2823,16.936,64.706,4.9644,2011-04-24
4132,1.4584,119.52,,24.18,7.4573,,0.8813,263.8,3.4528,0.7093,,3.9493,,8.8885,,,1.2851,,7.7842,,1.3562,1.3826,11.3313,1578.34,1.82,1.8019,9.8383,1.9558,2.2102,7.3588,40.7395,9.4708,12584.5,4.3861,62.912,43.621,4.0868,2.2823,16.936,64.706,4.9644,2011-04-25
4133,1.4617,119.43,,24.1,7.4566,,0.88715,264.48,3.4528,0.7093,,3.934,,8.9257,,,1.283,,7.78,,1.3591,1.3929,11.3605,1584.89,1.8169,1.8037,9.8036,1.9558,2.2289,7.3553,40.675,9.5418,12639.62,4.3668,63.231,43.822,4.0725,2.2882,16.9521,65.075,4.99,2011-04-26
4134,1.4668,120.66,,24.136,7.4558,,0.8864,264.79,3.4528,0.7093,,3.9294,,8.9364,,,1.2886,,7.7885,,1.3563,1.3968,11.3994,1586.19,1.8212,1.808,9.7547,1.9558,2.2329,7.3552,40.65,9.5508,12651.8,4.3689,63.365,43.96,4.0736,2.2907,16.9723,65.185,5.0134,2011-04-27
4135,1.4794,120.97,,24.124,7.4574,,0.8888,264.48,3.4528,0.7093,,3.9393,,8.928,,,1.2954,,7.809,,1.3586,1.4065,11.496,1588.99,1.8495,1.8191,9.8032,1.9558,2.2487,7.3608,40.735,9.6161,12698.33,4.399,63.596,44.293,4.081,2.3298,17.0797,65.73,5.0499,2011-04-28
4136,1.486,120.67,,24.223,7.4576,,0.8917,264.5,3.4528,0.7093,,3.9356,,8.914,,,1.2867,,7.782,,1.356,1.4102,11.5427,1588.61,1.8414,1.8205,9.7994,1.9558,2.258,7.3615,40.6463,9.6456,12728.25,4.4015,63.475,44.387,4.078,2.3464,17.1186,65.703,5.0359,2011-04-29
4137,1.486,120.67,,24.223,7.4576,,0.8917,264.5,3.4528,0.7093,,3.9356,,8.914,,,1.2867,,7.782,,1.356,1.4102,11.5427,1588.61,1.8414,1.8205,9.7994,1.9558,2.258,7.3615,40.6463,9.6456,12728.25,4.4015,63.475,44.387,4.078,2.3464,17.1186,65.703,5.0359,2011-04-30
4138,1.486,120.67,,24.223,7.4576,,0.8917,264.5,3.4528,0.7093,,3.9356,,8.914,,,1.2867,,7.782,,1.356,1.4102,11.5427,1588.61,1.8414,1.8205,9.7994,1.9558,2.258,7.3615,40.6463,9.6456,12728.25,4.4015,63.475,44.387,4.078,2.3464,17.1186,65.703,5.0359,2011-05-01
4139,1.4837,120.85,,24.175,7.4574,,0.8892,264.05,3.4528,0.7092,,3.9297,,8.9267,,,1.2856,,7.78,,1.3553,1.4088,11.5224,1581.73,1.8366,1.815,9.7782,1.9558,2.2569,7.367,40.62,9.6218,12674.04,4.3962,63.25,44.303,4.0935,2.3349,17.09,65.787,5.0068,2011-05-02
4140,1.478,119.36,,24.172,7.4568,,0.89695,265.53,3.4528,0.7093,,3.9443,,8.9581,,,1.278,,7.7995,,1.3604,1.4096,11.4814,1583.78,1.8468,1.8156,9.8038,1.9558,2.2642,7.3804,40.47,9.6024,12640.85,4.3978,63.415,44.34,4.108,2.3533,17.109,65.797,5.0102,2011-05-03
4141,1.4882,120.62,,24.209,7.4568,,0.8999,264.68,3.4528,0.7095,,3.9366,,9.0105,,,1.2826,,7.871,,1.3727,1.4175,11.5623,1596.48,1.878,1.8265,9.8817,1.9558,2.2877,7.3815,40.53,9.6636,12727.06,4.4304,63.864,44.601,4.11,2.3579,17.2174,66.18,5.0515,2011-05-04
4142,1.4814,118.2,,24.192,7.4572,,0.89865,265.26,3.4528,0.7093,,3.9475,,9.0682,,,1.273,,7.93,,1.3883,1.4303,11.5146,1603.43,1.8837,1.8273,9.9566,1.9558,2.2888,7.3805,40.42,9.6198,12732.19,4.4442,63.809,44.664,4.1105,2.3909,17.3177,66.307,5.0445,2011-05-05
4143,1.4501,116.5,,24.093,7.457,,0.8839,264.95,3.4528,0.7096,,3.9515,,9.0215,,,1.2668,,7.945,,1.3581,1.3978,11.2686,1571.23,1.8424,1.7929,9.8008,1.9558,2.24,7.3801,40.3147,9.4158,12439.65,4.3539,62.517,43.88,4.1188,2.3457,16.9505,64.957,5.0182,2011-05-06
4144,1.4501,116.5,,24.093,7.457,,0.8839,264.95,3.4528,0.7096,,3.9515,,9.0215,,,1.2668,,7.945,,1.3581,1.3978,11.2686,1571.23,1.8424,1.7929,9.8008,1.9558,2.24,7.3801,40.3147,9.4158,12439.65,4.3539,62.517,43.88,4.1188,2.3457,16.9505,64.957,5.0182,2011-05-07
4145,1.4501,116.5,,24.093,7.457,,0.8839,264.95,3.4528,0.7096,,3.9515,,9.0215,,,1.2668,,7.945,,1.3581,1.3978,11.2686,1571.23,1.8424,1.7929,9.8008,1.9558,2.24,7.3801,40.3147,9.4158,12439.65,4.3539,62.517,43.88,4.1188,2.3457,16.9505,64.957,5.0182,2011-05-08
4146,1.4397,116.28,,24.176,7.457,,0.87925,264.4,3.4528,0.7093,,3.9383,,8.9791,,,1.2617,,7.8665,,1.3389,1.3884,11.1901,1557.53,1.8179,1.7752,9.6798,1.9558,2.2202,7.3783,39.96,9.3496,12323.02,4.3047,61.892,43.479,4.0998,2.3167,16.7077,64.383,4.9598,2011-05-09
4147,1.4358,115.72,,24.227,7.4563,,0.8779,263.85,3.4528,0.7093,,3.9315,,8.9565,,,1.2602,,7.8035,,1.3295,1.3777,11.1595,1552.92,1.8104,1.7698,9.699,1.9558,2.2398,7.3775,39.83,9.3218,12281.91,4.2952,61.695,43.332,4.0888,2.3138,16.6538,64.259,4.957,2011-05-10
4148,1.4357,116.47,,24.258,7.4559,,0.87075,263.67,3.4528,0.7093,,3.9013,,8.946,,,1.2661,,7.789,,1.3255,1.3701,11.158,1543.42,1.8074,1.7666,9.7368,1.9558,2.2644,7.378,39.718,9.322,12236.29,4.2777,61.557,43.186,4.0918,2.3102,16.5996,64.169,4.9804,2011-05-11
4149,1.4153,114.54,,24.277,7.4562,,0.87015,266.08,3.4528,0.7093,,3.915,,8.9566,,,1.2584,,7.801,,1.3331,1.3677,11.0011,1545.01,1.7977,1.7604,9.8332,1.9558,2.244,7.3752,39.69,9.1978,12167.45,4.2643,61.036,42.926,4.1155,2.3056,16.5764,63.685,4.9601,2011-05-12
4150,1.428,115.32,,24.388,7.4558,,0.87795,267.05,3.4528,0.7093,,3.9173,,8.9951,,,1.2667,,7.8405,,1.3369,1.3753,11.0978,1552.39,1.7997,1.7704,9.9203,1.9558,2.2592,7.3884,39.8779,9.2794,12217.61,4.294,61.67,43.168,4.115,2.3099,16.6091,64.071,4.9711,2011-05-13
4151,1.428,115.32,,24.388,7.4558,,0.87795,267.05,3.4528,0.7093,,3.9173,,8.9951,,,1.2667,,7.8405,,1.3369,1.3753,11.0978,1552.39,1.7997,1.7704,9.9203,1.9558,2.2592,7.3884,39.8779,9.2794,12217.61,4.294,61.67,43.168,4.115,2.3099,16.6091,64.071,4.9711,2011-05-14
4152,1.428,115.32,,24.388,7.4558,,0.87795,267.05,3.4528,0.7093,,3.9173,,8.9951,,,1.2667,,7.8405,,1.3369,1.3753,11.0978,1552.39,1.7997,1.7704,9.9203,1.9558,2.2592,7.3884,39.8779,9.2794,12217.61,4.294,61.67,43.168,4.115,2.3099,16.6091,64.071,4.9711,2011-05-15
4153,1.4143,114.35,,24.373,7.4564,,0.8725,267.93,3.4528,0.7093,,3.9303,,9.009,,,1.2542,,7.867,,1.3391,1.3781,10.9987,1544.21,1.8158,1.7677,9.9021,1.9558,2.2477,7.398,39.8456,9.2053,12163.55,4.3228,61.23,42.924,4.106,2.3053,16.618,63.87,4.99,2011-05-16
4154,1.4171,115.69,,24.454,7.4566,,0.8729,267.69,3.4528,0.7092,,3.9288,,9.0015,,,1.2553,,7.9385,,1.3393,1.3818,11.0178,1550.67,1.8157,1.7695,9.9056,1.9558,2.2484,7.415,39.9175,9.2195,12153.35,4.32,61.422,42.938,4.1115,2.3124,16.655,63.95,5.01,2011-05-17
4155,1.4227,115.45,,24.505,7.4573,,0.88065,269.03,3.4528,0.7093,,3.9263,,8.984,,,1.2545,,7.936,,1.3441,1.386,11.0614,1547.56,1.8079,1.7697,9.8562,1.9558,2.2534,7.4125,39.907,9.2542,12180.88,4.3165,61.477,43.065,4.1191,2.3036,16.6891,64.1,5.0283,2011-05-18
4156,1.4265,116.83,,24.468,7.4577,,0.8813,267.97,3.4528,0.7092,,3.9236,,8.964,,,1.2616,,7.8725,,1.3387,1.3804,11.0882,1549.8,1.8071,1.7664,9.8403,1.9558,2.2438,7.413,39.9413,9.2784,12201.08,4.312,61.601,43.209,4.1163,2.2939,16.6561,64.164,4.9748,2011-05-19
4157,1.4237,116.27,,24.476,7.4565,,0.87705,268.8,3.4528,0.7093,,3.9266,,8.9324,,,1.2477,,7.828,,1.3364,1.3799,11.0663,1541.57,1.7907,1.7614,9.8288,1.9558,2.261,7.418,39.8982,9.2429,12166.5,4.2974,61.528,43.138,4.1125,2.3079,16.5655,64.084,4.963,2011-05-20
4158,1.4237,116.27,,24.476,7.4565,,0.87705,268.8,3.4528,0.7093,,3.9266,,8.9324,,,1.2477,,7.828,,1.3364,1.3799,11.0663,1541.57,1.7907,1.7614,9.8288,1.9558,2.261,7.418,39.8982,9.2429,12166.5,4.2974,61.528,43.138,4.1125,2.3079,16.5655,64.084,4.963,2011-05-21
4159,1.4237,116.27,,24.476,7.4565,,0.87705,268.8,3.4528,0.7093,,3.9266,,8.9324,,,1.2477,,7.828,,1.3364,1.3799,11.0663,1541.57,1.7907,1.7614,9.8288,1.9558,2.261,7.418,39.8982,9.2429,12166.5,4.2974,61.528,43.138,4.1125,2.3079,16.5655,64.084,4.963,2011-05-22
4160,1.402,114.68,,24.53,7.4561,,0.86975,270.16,3.4528,0.7093,,3.9485,,8.9155,,,1.238,,7.8475,,1.3332,1.3725,10.9028,1539.99,1.7761,1.7501,9.8533,1.9558,2.2534,7.4242,39.925,9.1186,12043.97,4.2887,61.008,42.607,4.1205,2.2908,16.4377,63.423,4.9419,2011-05-23
4161,1.4089,115.45,,24.58,7.4566,,0.87285,269.4,3.4528,0.7093,,3.9473,,8.92,,,1.2405,,7.8385,,1.3328,1.378,10.9563,1540.85,1.7608,1.7559,9.8834,1.9558,2.2547,7.4328,40.01,9.1543,12072.47,4.2971,61.169,42.859,4.1218,2.2918,16.5036,63.689,4.9067,2011-05-24
4162,1.4069,115.47,,24.577,7.4569,,0.8672,270.06,3.4528,0.7093,,3.9678,,8.915,,,1.2324,,7.824,,1.3399,1.3768,10.9474,1550.35,1.7672,1.7557,9.9299,1.9558,2.2603,7.445,40.01,9.1357,12091.88,4.3086,61.268,42.84,4.1345,2.294,16.4861,63.775,4.9216,2011-05-25
4163,1.4168,115.95,,24.618,7.4567,,0.8685,269.02,3.4528,0.7093,,3.9675,,8.901,,,1.2343,,7.79,,1.3383,1.3855,11.0267,1542.21,1.7496,1.7615,9.8907,1.9558,2.2655,7.438,39.9775,9.1972,12161.57,4.3078,61.562,43.085,4.134,2.3012,16.5107,64.188,4.9196,2011-05-26
4164,1.4265,115.7,,24.585,7.4562,,0.86685,268.58,3.4528,0.7093,,3.978,,8.9108,,,1.2221,,7.769,,1.3346,1.3925,11.1002,1543.57,1.7479,1.7632,9.8805,1.9558,2.2895,7.4375,40.042,9.2621,12224.56,4.328,61.77,43.323,4.132,2.2981,16.6077,64.428,4.9495,2011-05-27
4165,1.4265,115.7,,24.585,7.4562,,0.86685,268.58,3.4528,0.7093,,3.978,,8.9108,,,1.2221,,7.769,,1.3346,1.3925,11.1002,1543.57,1.7479,1.7632,9.8805,1.9558,2.2895,7.4375,40.042,9.2621,12224.56,4.328,61.77,43.323,4.132,2.2981,16.6077,64.428,4.9495,2011-05-28
4166,1.4265,115.7,,24.585,7.4562,,0.86685,268.58,3.4528,0.7093,,3.978,,8.9108,,,1.2221,,7.769,,1.3346,1.3925,11.1002,1543.57,1.7479,1.7632,9.8805,1.9558,2.2895,7.4375,40.042,9.2621,12224.56,4.328,61.77,43.323,4.132,2.2981,16.6077,64.428,4.9495,2011-05-29
4167,1.4272,115.36,,24.509,7.456,,0.8671,268.07,3.4528,0.7095,,3.975,,8.8914,,,1.2147,,7.7485,,1.335,1.3927,11.1026,1540.73,1.7454,1.7613,9.8831,1.9558,2.2871,7.4465,40.08,9.2528,12198.39,4.308,61.888,43.287,4.1235,2.2752,16.5755,64.335,4.926,2011-05-30
4168,1.4385,117.22,,24.547,7.4561,,0.87205,266.85,3.4528,0.7095,,3.9558,,8.8932,,,1.2275,,7.759,,1.3504,1.3985,11.1876,1552.34,1.7489,1.7754,9.871,1.9558,2.2955,7.446,40.275,9.3199,12288.98,4.3335,62.333,43.601,4.128,2.2758,16.6521,64.815,4.938,2011-05-31
4169,1.4408,117.11,,24.501,7.455,,0.87705,266.23,3.4528,0.7095,,3.957,,8.889,,,1.2182,,7.731,,1.341,1.3948,11.2057,1548.5,1.7502,1.7738,9.7742,1.9558,2.2837,7.4488,40.234,9.3336,12307.4,4.3318,62.177,43.613,4.1305,2.2735,16.6773,64.6124,4.925,2011-06-01
4170,1.446,116.6,,24.533,7.4553,,0.88295,265.95,3.4528,0.7095,,3.9663,,8.9607,,,1.2167,,7.7596,,1.3563,1.4135,11.2499,1559.11,1.774,1.7857,9.7878,1.9558,2.2978,7.4603,40.395,9.3741,12352.75,4.3597,62.501,43.799,4.1355,2.2961,16.8821,64.823,4.9164,2011-06-02
4171,1.4488,116.89,,24.45,7.4551,,0.8875,265.38,3.4528,0.7092,,3.957,,8.997,,,1.2197,,7.7965,,1.3592,1.4177,11.2693,1561.64,1.786,1.7865,9.7479,1.9558,2.2959,7.453,40.3838,9.3876,12351.57,4.3631,62.642,43.957,4.1319,2.2861,16.8821,64.938,4.903,2011-06-03
4172,1.4488,116.89,,24.45,7.4551,,0.8875,265.38,3.4528,0.7092,,3.957,,8.997,,,1.2197,,7.7965,,1.3592,1.4177,11.2693,1561.64,1.786,1.7865,9.7479,1.9558,2.2959,7.453,40.3838,9.3876,12351.57,4.3631,62.642,43.957,4.1319,2.2861,16.8821,64.938,4.903,2011-06-04
4173,1.4488,116.89,,24.45,7.4551,,0.8875,265.38,3.4528,0.7092,,3.957,,8.997,,,1.2197,,7.7965,,1.3592,1.4177,11.2693,1561.64,1.786,1.7865,9.7479,1.9558,2.2959,7.453,40.3838,9.3876,12351.57,4.3631,62.642,43.957,4.1319,2.2861,16.8821,64.938,4.903,2011-06-05
4174,1.4596,117.05,,24.341,7.4556,,0.8903,266.03,3.4528,0.7091,,3.9612,,8.9965,,,1.2235,,7.8235,,1.3597,1.4317,11.3536,1573.69,1.79,1.7959,9.8304,1.9558,2.3102,7.4565,40.6365,9.4499,12432.61,4.3912,63.093,44.226,4.1375,2.3109,17.0795,65.332,4.9327,2011-06-06
4175,1.4652,117.55,,24.219,7.4568,,0.89245,265.44,3.4528,0.709,,3.9487,,9.0082,,,1.2237,,7.8395,,1.3697,1.4297,11.3976,1586.88,1.7838,1.7988,9.88,1.9558,2.3188,7.4408,40.665,9.4963,12471.67,4.4059,63.321,44.366,4.154,2.312,17.1634,65.465,4.929,2011-06-07
4176,1.4608,116.6,,24.206,7.4571,,0.8929,266.15,3.4528,0.709,,3.9572,,9.0442,,,1.2224,,7.8855,,1.3776,1.4332,11.3662,1586.32,1.7922,1.8012,9.8807,1.9558,2.3183,7.4248,40.5525,9.4597,12434.21,4.4211,63.321,44.408,4.1748,2.3184,17.274,65.301,4.9202,2011-06-08
4177,1.4614,116.86,,24.138,7.4579,,0.8894,264.68,3.4528,0.7091,,3.9558,,9.0605,,,1.2242,,7.873,,1.3791,1.4298,11.3709,1582.33,1.7685,1.7994,9.8545,1.9558,2.3102,7.414,40.4675,9.4639,12454.78,4.4215,63.297,44.5,4.163,2.3088,17.2933,65.376,4.9377,2011-06-09
4178,1.4486,116.0,,24.133,7.4578,,0.8884,264.55,3.4528,0.7089,,3.9354,,9.0885,,,1.219,,7.8555,,1.3644,1.4075,11.2742,1568.32,1.7531,1.7841,9.793,1.9558,2.2828,7.3948,40.3025,9.3872,12342.93,4.3748,62.729,44.023,4.156,2.2976,17.0689,64.774,4.9157,2011-06-10
4179,1.4486,116.0,,24.133,7.4578,,0.8884,264.55,3.4528,0.7089,,3.9354,,9.0885,,,1.219,,7.8555,,1.3644,1.4075,11.2742,1568.32,1.7531,1.7841,9.793,1.9558,2.2828,7.3948,40.3025,9.3872,12342.93,4.3748,62.729,44.023,4.156,2.2976,17.0689,64.774,4.9157,2011-06-11
